database_id,TS,VEJNAVN,ÅR,DATO,KATEGORI,SUM ANTAL,ÅDT,HDT
6334,122,GL. KONGEVEJ v.f. Stenosgade,2020,2020-09-01,A+B: KØRETØJER I ALT,7629,8900.0,10000.0
6334,122,GL. KONGEVEJ v.f. Stenosgade,2020,2020-09-01,CYKLER + KNALLERTER I ALT,15507,16000.0,18900.0
6433,122,GL. KONGEVEJ v.f. Stenosgade,2021,2021-09-07,A+B: KØRETØJER I ALT,7484,8800.0,9800.0
6433,122,GL. KONGEVEJ v.f. Stenosgade,2021,2021-09-07,CYKLER + KNALLERTER I ALT,14200,14600.0,17300.0
6574,122,GAMMEL KONGEVEJ vest for Stenosgade,2022,2022-09-06,A+B: KØRETØJER I ALT,7205,8400.0,9400.0
6574,122,GAMMEL KONGEVEJ vest for Stenosgade,2022,2022-09-06,CYKLER + KNALLERTER I ALT,15006,15500.0,18300.0
6727,122,GAMMEL KONGEVEJ vest for Stenosgade,2023,2023-09-05,A+B: KØRETØJER I ALT,7108,8300.0,9300.0
6727,122,GAMMEL KONGEVEJ vest for Stenosgade,2023,2023-09-05,CYKLER + KNALLERTER I ALT,15323,15800.0,18700.0
5444,194,Strandvejen s.f. Callisensvej ,2013,2013-04-23,A+B: KØRETØJER I ALT,16839,19700.0,22100.0
5444,194,Strandvejen s.f. Callisensvej ,2013,2013-04-23,CYKLER + KNALLERTER I ALT,4136,4300.0,5000.0
5576,194,STRANDVEJEN 143 s.f. Callisensvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,18244,21300.0,23900.0
5576,194,STRANDVEJEN 143 s.f. Callisensvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,4797,4900.0,5900.0
5720,194,STRANDVEJEN 143 s.f. Callisensvej ,2015,2015-04-09,A+B: KØRETØJER I ALT,16710,19600.0,21900.0
5720,194,STRANDVEJEN 143 s.f. Callisensvej ,2015,2015-04-09,CYKLER + KNALLERTER I ALT,5821,6000.0,7100.0
5834,194,STRANDVEJEN 143 s.f. Callisensvej,2016,2016-04-19,A+B: KØRETØJER I ALT,15652,18300.0,20500.0
5834,194,STRANDVEJEN 143 s.f. Callisensvej,2016,2016-04-19,CYKLER + KNALLERTER I ALT,3895,4000.0,4800.0
5959,194,STRANDVEJEN 143 s.f. Callisensvej,2017,2017-05-16,A+B: KØRETØJER I ALT,15240,17800.0,20000.0
5959,194,STRANDVEJEN 143 s.f. Callisensvej,2017,2017-05-16,CYKLER + KNALLERTER I ALT,4915,5100.0,6000.0
6075,194,STRANDVEJEN 143 s.f. Callisensvej,2018,2018-05-16,A+B: KØRETØJER I ALT,15206,17800.0,19900.0
6075,194,STRANDVEJEN 143 s.f. Callisensvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,7679,7900.0,9400.0
6224,194,STRANDVEJEN 143 s.f. Callisensvej,2019,2019-05-14,A+B: KØRETØJER I ALT,14675,17200.0,19200.0
6224,194,STRANDVEJEN 143 s.f. Callisensvej,2019,2019-05-14,CYKLER + KNALLERTER I ALT,5797,6000.0,7100.0
6345,194,STRANDVEJEN 143 s.f. Callisensvej,2020,2020-08-25,A+B: KØRETØJER I ALT,13978,16400.0,18300.0
6345,194,STRANDVEJEN 143 s.f. Callisensvej,2020,2020-08-25,CYKLER + KNALLERTER I ALT,6982,7200.0,8500.0
6443,194,STRANDVEJEN 143 s.f. Callisensvej,2021,2021-06-23,A+B: KØRETØJER I ALT,13968,16300.0,18300.0
6443,194,STRANDVEJEN 143 s.f. Callisensvej,2021,2021-06-23,CYKLER + KNALLERTER I ALT,5746,5900.0,7000.0
6585,194,STRANDVEJEN 143 syd for Callisensvej,2022,2022-05-18,A+B: KØRETØJER I ALT,13933,16300.0,18300.0
6585,194,STRANDVEJEN 143 syd for Callisensvej,2022,2022-05-18,CYKLER + KNALLERTER I ALT,5706,5900.0,7000.0
6735,194,STRANDVEJEN 143 syd for Callisensvej,2023,2023-05-24,A+B: KØRETØJER I ALT,14485,16900.0,19000.0
6735,194,STRANDVEJEN 143 syd for Callisensvej,2023,2023-05-24,CYKLER + KNALLERTER I ALT,6111,6300.0,7500.0
5504,392,Landlystvej v.f. Engdals Allé ,2013,2013-04-17,A+B: KØRETØJER I ALT,3426,4000.0,4500.0
5649,392,LANDLYSTVEJ 31 vest for Engdals Allé ,2014,2014-05-14,A+B: KØRETØJER I ALT,4276,5000.0,5600.0
5649,392,LANDLYSTVEJ 31 vest for Engdals Allé ,2014,2014-05-14,CYKLER + KNALLERTER I ALT,1013,1000.0,1200.0
5789,392,LANDLYSTVEJ 31 v.f. Engdals Allé ,2015,2015-04-28,A+B: KØRETØJER I ALT,5338,6200.0,7000.0
5789,392,LANDLYSTVEJ 31 v.f. Engdals Allé ,2015,2015-04-28,CYKLER + KNALLERTER I ALT,1242,1300.0,1500.0
5854,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,2016-04-27,A+B: KØRETØJER I ALT,5356,6300.0,7000.0
5854,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2016,2016-04-27,CYKLER + KNALLERTER I ALT,916,900.0,1100.0
5975,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,2017-06-01,A+B: KØRETØJER I ALT,4427,5200.0,5800.0
5975,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2017,2017-06-01,CYKLER + KNALLERTER I ALT,1134,1200.0,1400.0
6098,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,2018-06-07,A+B: KØRETØJER I ALT,4691,5500.0,6100.0
6098,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2018,2018-06-07,CYKLER + KNALLERTER I ALT,1429,1500.0,1700.0
6247,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,2019-05-08,A+B: KØRETØJER I ALT,1252,1500.0,1600.0
6247,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2019,2019-05-08,CYKLER + KNALLERTER I ALT,992,1000.0,1200.0
6360,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,2020-08-27,A+B: KØRETØJER I ALT,3287,3800.0,4300.0
6360,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2020,2020-08-27,CYKLER + KNALLERTER I ALT,865,900.0,1100.0
6459,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,2021-06-02,A+B: KØRETØJER I ALT,3355,3900.0,4400.0
6459,392,LANDLYSTVEJ 31 v.f. Engdals Allé,2021,2021-06-02,CYKLER + KNALLERTER I ALT,1267,1300.0,1500.0
6604,392,LANDLYSTVEJ 31 vest for Engdals Allé,2022,2022-05-04,A+B: KØRETØJER I ALT,3827,4500.0,5000.0
6604,392,LANDLYSTVEJ 31 vest for Engdals Allé,2022,2022-05-04,CYKLER + KNALLERTER I ALT,1404,1400.0,1700.0
6759,392,LANDLYSTVEJ 31 vest for Engdals Allé,2023,2023-05-16,A+B: KØRETØJER I ALT,4553,5300.0,6000.0
6759,392,LANDLYSTVEJ 31 vest for Engdals Allé,2023,2023-05-16,CYKLER + KNALLERTER I ALT,1416,1500.0,1700.0
5481,487,Holbækmotorvejen v.f. Sønderkær ,2013,2013-05-15,A+B: KØRETØJER I ALT,42275,49500.0,55400.0
5481,487,Holbækmotorvejen v.f. Sønderkær ,2013,2013-05-15,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,2014-06-19,A+B: KØRETØJER I ALT,41611,48700.0,54500.0
5613,487,HOLBÆKMOTORVEJEN vest for Sønderkær ,2014,2014-06-19,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,2015-04-28,A+B: KØRETØJER I ALT,41561,48600.0,54400.0
5758,487,HOLBÆKMOTORVEJEN v.f. Sønderkær ,2015,2015-04-28,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,2016-04-28,A+B: KØRETØJER I ALT,42291,49500.0,55400.0
5864,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2016,2016-04-28,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,2017-10-24,A+B: KØRETØJER I ALT,40940,47900.0,53600.0
5981,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2017,2017-10-24,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,2018-06-07,A+B: KØRETØJER I ALT,44053,51500.0,57700.0
6106,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2018,2018-06-07,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,2019-05-08,A+B: KØRETØJER I ALT,43972,51400.0,57600.0
6256,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2019,2019-05-08,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,2020-06-25,A+B: KØRETØJER I ALT,43362,50700.0,56800.0
6367,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2020,2020-06-25,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,2021-06-01,A+B: KØRETØJER I ALT,41886,49000.0,54900.0
6467,487,HOLBÆKMOTORVEJEN v.f. Sønderkær,2021,2021-06-01,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,2022-05-11,A+B: KØRETØJER I ALT,41723,48800.0,54700.0
6615,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2022,2022-05-11,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,2023-05-10,A+B: KØRETØJER I ALT,40826,47800.0,53500.0
6771,487,HOLBÆKMOTORVEJEN vest for Sønderkær,2023,2023-05-10,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5505,544,Høje Gladsaxevej nø.f. Hareskovvej ,2013,2013-06-04,A+B: KØRETØJER I ALT,5575,6500.0,7300.0
5652,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,5634,6600.0,7400.0
5652,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,368,400.0,400.0
5792,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej ,2015,2015-05-27,A+B: KØRETØJER I ALT,5706,6700.0,7500.0
5792,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej ,2015,2015-05-27,CYKLER + KNALLERTER I ALT,542,600.0,700.0
5871,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2016,2016-04-28,A+B: KØRETØJER I ALT,6163,7200.0,8100.0
5871,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2016,2016-04-28,CYKLER + KNALLERTER I ALT,420,400.0,500.0
5986,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2017,2017-11-07,A+B: KØRETØJER I ALT,6036,7100.0,7900.0
5986,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2017,2017-11-07,CYKLER + KNALLERTER I ALT,609,600.0,700.0
6112,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2018,2018-06-14,A+B: KØRETØJER I ALT,6582,7700.0,8600.0
6112,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2018,2018-06-14,CYKLER + KNALLERTER I ALT,713,700.0,900.0
6263,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2019,2019-05-09,A+B: KØRETØJER I ALT,6792,7900.0,8900.0
6263,544,HØJE GLADSAXEVEJ nø.f. Hareskovvej,2019,2019-05-09,CYKLER + KNALLERTER I ALT,444,500.0,500.0
6370,544,HØJE GLADSAXE VEJ nø.f. Hareskovvej,2020,2020-08-25,A+B: KØRETØJER I ALT,7086,8300.0,9300.0
6370,544,HØJE GLADSAXE VEJ nø.f. Hareskovvej,2020,2020-08-25,CYKLER + KNALLERTER I ALT,957,1000.0,1200.0
6475,544,HØJE GLADSAXE VEJ nø.f. Hareskovvej,2021,2021-06-08,A+B: KØRETØJER I ALT,7238,8500.0,9500.0
6475,544,HØJE GLADSAXE VEJ nø.f. Hareskovvej,2021,2021-06-08,CYKLER + KNALLERTER I ALT,880,900.0,1100.0
6619,544,HØJE GLADSAXE VEJ nordøst for Hareskovvej,2022,2022-05-10,A+B: KØRETØJER I ALT,6895,8100.0,9000.0
6619,544,HØJE GLADSAXE VEJ nordøst for Hareskovvej,2022,2022-05-10,CYKLER + KNALLERTER I ALT,863,900.0,1100.0
6780,544,HØJE GLADSAXE VEJ nordøst for Hareskovvej,2023,2023-05-23,A+B: KØRETØJER I ALT,10047,11800.0,13200.0
6780,544,HØJE GLADSAXE VEJ nordøst for Hareskovvej,2023,2023-05-23,CYKLER + KNALLERTER I ALT,677,700.0,800.0
4104,597,Nygårdsvej v.f. Fanøgade ,2013,2013-05-28,A+B: KØRETØJER I ALT,2551,3000.0,3300.0
5548,597,NYGÅRDSVEJ 30 v.f. Fanøvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,2702,3200.0,3500.0
5548,597,NYGÅRDSVEJ 30 v.f. Fanøvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,2154,2200.0,2600.0
5693,597,NYGÅRDSVEJ 30 v.f. Fanøvej ,2015,2015-04-14,A+B: KØRETØJER I ALT,2667,3100.0,3500.0
5693,597,NYGÅRDSVEJ 30 v.f. Fanøvej ,2015,2015-04-14,CYKLER + KNALLERTER I ALT,2028,2100.0,2500.0
5879,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2016,2016-05-10,A+B: KØRETØJER I ALT,2271,2700.0,3000.0
5879,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2016,2016-05-10,CYKLER + KNALLERTER I ALT,2840,2900.0,3500.0
5990,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2017,2017-06-07,A+B: KØRETØJER I ALT,2156,2500.0,2800.0
5990,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2017,2017-06-07,CYKLER + KNALLERTER I ALT,1852,1900.0,2300.0
6119,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2018,2018-05-16,A+B: KØRETØJER I ALT,2024,2400.0,2700.0
6119,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,2713,2800.0,3300.0
6273,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2019,2019-05-23,A+B: KØRETØJER I ALT,1586,1900.0,2100.0
6273,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2019,2019-05-23,CYKLER + KNALLERTER I ALT,2317,2400.0,2800.0
6375,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2020,2020-08-27,A+B: KØRETØJER I ALT,2117,2500.0,2800.0
6375,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2020,2020-08-27,CYKLER + KNALLERTER I ALT,2055,2100.0,2500.0
6483,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2021,2021-06-16,A+B: KØRETØJER I ALT,2039,2400.0,2700.0
6483,597,NYGÅRDSVEJ 30 v.f. Fanøvej,2021,2021-06-16,CYKLER + KNALLERTER I ALT,2578,2700.0,3100.0
6626,597,NYGÅRDSVEJ 30 vest for Fanøvej,2022,2022-06-01,A+B: KØRETØJER I ALT,2199,2600.0,2900.0
6626,597,NYGÅRDSVEJ 30 vest for Fanøvej,2022,2022-06-01,CYKLER + KNALLERTER I ALT,2276,2300.0,2800.0
6789,597,NYGÅRDSVEJ 30 vest for Fanøvej,2023,2023-06-06,A+B: KØRETØJER I ALT,1847,2200.0,2400.0
6789,597,NYGÅRDSVEJ 30 vest for Fanøvej,2023,2023-06-06,CYKLER + KNALLERTER I ALT,2639,2700.0,3200.0
5559,602,ISTEDGADE nordøst for Gasværksvej ,2014,2014-10-09,A+B: KØRETØJER I ALT,5264,6200.0,6900.0
5559,602,ISTEDGADE nordøst for Gasværksvej ,2014,2014-10-09,CYKLER + KNALLERTER I ALT,4474,4600.0,5500.0
5709,602,ISTEDGADE nø.f. Gasværksvej ,2015,2015-09-02,A+B: KØRETØJER I ALT,5207,6100.0,6800.0
5709,602,ISTEDGADE nø.f. Gasværksvej ,2015,2015-09-02,CYKLER + KNALLERTER I ALT,5788,6000.0,7100.0
5881,602,ISTEDGADE nø.f. Gasværksvej,2016,2016-09-06,A+B: KØRETØJER I ALT,5653,6600.0,7400.0
5881,602,ISTEDGADE nø.f. Gasværksvej,2016,2016-09-06,CYKLER + KNALLERTER I ALT,6100,6300.0,7400.0
5992,602,ISTEDGADE nø.f. Gasværksvej,2017,2017-09-26,A+B: KØRETØJER I ALT,6686,7800.0,8800.0
5992,602,ISTEDGADE nø.f. Gasværksvej,2017,2017-09-26,CYKLER + KNALLERTER I ALT,6166,6400.0,7500.0
6121,602,ISTEDGADE nø.f. Gasværksvej,2018,2018-09-04,A+B: KØRETØJER I ALT,5253,6100.0,6900.0
6121,602,ISTEDGADE nø.f. Gasværksvej,2018,2018-09-04,CYKLER + KNALLERTER I ALT,6016,6200.0,7300.0
6275,602,ISTEDGADE nø.f. Gasværksvej,2019,2019-09-04,A+B: KØRETØJER I ALT,5533,6500.0,7200.0
6275,602,ISTEDGADE nø.f. Gasværksvej,2019,2019-09-04,CYKLER + KNALLERTER I ALT,5594,5800.0,6800.0
6377,602,ISTEDGADE nø.f. Gasværksvej,2020,2020-09-01,A+B: KØRETØJER I ALT,5924,6900.0,7800.0
6377,602,ISTEDGADE nø.f. Gasværksvej,2020,2020-09-01,CYKLER + KNALLERTER I ALT,5811,6000.0,7100.0
6485,602,ISTEDGADE nø.f. Gasværksvej,2021,2021-09-07,A+B: KØRETØJER I ALT,4811,5600.0,6300.0
6485,602,ISTEDGADE nø.f. Gasværksvej,2021,2021-09-07,CYKLER + KNALLERTER I ALT,5299,5500.0,6500.0
6628,602,ISTEDGADE nordøst for Gasværksvej,2022,2022-09-06,A+B: KØRETØJER I ALT,4721,5500.0,6200.0
6628,602,ISTEDGADE nordøst for Gasværksvej,2022,2022-09-06,CYKLER + KNALLERTER I ALT,5129,5300.0,6300.0
6791,602,ISTEDGADE nordøst for Gasværksvej,2023,2023-09-05,A+B: KØRETØJER I ALT,4152,4900.0,5400.0
6791,602,ISTEDGADE nordøst for Gasværksvej,2023,2023-09-05,CYKLER + KNALLERTER I ALT,5000,5200.0,6100.0
5510,603,VESTERBROGADE v.f. Stenosgade ,2013,2013-09-04,A+B: KØRETØJER I ALT,12475,14600.0,16300.0
5510,603,VESTERBROGADE v.f. Stenosgade ,2013,2013-09-04,CYKLER + KNALLERTER I ALT,12887,13300.0,15700.0
5656,603,VESTERBROGADE sydvest for Stenosgade ,2014,2014-10-09,A+B: KØRETØJER I ALT,12516,14600.0,16400.0
5656,603,VESTERBROGADE sydvest for Stenosgade ,2014,2014-10-09,CYKLER + KNALLERTER I ALT,11490,11800.0,14000.0
5795,603,VESTERBROGADE sv.f. Stenosgade ,2015,2015-09-02,A+B: KØRETØJER I ALT,11432,13400.0,15000.0
5795,603,VESTERBROGADE sv.f. Stenosgade ,2015,2015-09-02,CYKLER + KNALLERTER I ALT,13063,13500.0,15900.0
5882,603,VESTERBROGADE sv.f. Stenosgade,2016,2016-09-06,A+B: KØRETØJER I ALT,11480,13400.0,15000.0
5882,603,VESTERBROGADE sv.f. Stenosgade,2016,2016-09-06,CYKLER + KNALLERTER I ALT,13341,13700.0,16300.0
5993,603,VESTERBROGADE sv.f. Stenosgade,2017,2017-09-20,A+B: KØRETØJER I ALT,4937,5800.0,6500.0
5993,603,VESTERBROGADE sv.f. Stenosgade,2017,2017-09-20,CYKLER + KNALLERTER I ALT,9150,9400.0,11200.0
6122,603,VESTERBROGADE sv.f. Stenosgade,2018,2018-09-04,A+B: KØRETØJER I ALT,8443,9900.0,11100.0
6122,603,VESTERBROGADE sv.f. Stenosgade,2018,2018-09-04,CYKLER + KNALLERTER I ALT,12568,12900.0,15300.0
6276,603,VESTERBROGADE sv.f. Stenosgade,2019,2019-09-04,A+B: KØRETØJER I ALT,8907,10400.0,11700.0
6276,603,VESTERBROGADE sv.f. Stenosgade,2019,2019-09-04,CYKLER + KNALLERTER I ALT,12515,12900.0,15300.0
6378,603,VESTERBROGADE sv.f. Stenosgade,2020,2020-09-01,A+B: KØRETØJER I ALT,11720,13700.0,15400.0
6378,603,VESTERBROGADE sv.f. Stenosgade,2020,2020-09-01,CYKLER + KNALLERTER I ALT,12562,12900.0,15300.0
6486,603,VESTERBROGADE sv.f. Stenosgade,2021,2021-09-07,A+B: KØRETØJER I ALT,9880,11600.0,12900.0
6486,603,VESTERBROGADE sv.f. Stenosgade,2021,2021-09-07,CYKLER + KNALLERTER I ALT,12363,12700.0,15100.0
6629,603,VESTERBROGADE sydvest for Stenosgade,2022,2022-09-06,A+B: KØRETØJER I ALT,10135,11900.0,13300.0
6629,603,VESTERBROGADE sydvest for Stenosgade,2022,2022-09-06,CYKLER + KNALLERTER I ALT,13332,13700.0,16300.0
6792,603,VESTERBROGADE sydvest for Stenosgade,2023,2023-09-05,A+B: KØRETØJER I ALT,9570,11200.0,12500.0
6792,603,VESTERBROGADE sydvest for Stenosgade,2023,2023-09-05,CYKLER + KNALLERTER I ALT,13474,13900.0,16400.0
5520,609,Tuborgvej v.f. Rymarksvej ,2013,2013-04-23,A+B: KØRETØJER I ALT,20049,23500.0,26300.0
5520,609,Tuborgvej v.f. Rymarksvej ,2013,2013-04-23,CYKLER + KNALLERTER I ALT,1989,2000.0,2400.0
5665,609,TUBORGVEJ 66 v.f. Rymarksvej ,2014,2014-06-11,A+B: KØRETØJER I ALT,21305,24900.0,27900.0
5665,609,TUBORGVEJ 66 v.f. Rymarksvej ,2014,2014-06-11,CYKLER + KNALLERTER I ALT,2363,2400.0,2900.0
5802,609,TUBORGVEJ 66 v.f. Rymarksvej ,2015,2015-09-23,A+B: KØRETØJER I ALT,19306,22600.0,25300.0
5802,609,TUBORGVEJ 66 v.f. Rymarksvej ,2015,2015-09-23,CYKLER + KNALLERTER I ALT,2594,2700.0,3200.0
5885,609,TUBORGVEJ 66 v.f. Rymarksvej,2016,2016-04-19,A+B: KØRETØJER I ALT,20212,23600.0,26500.0
5885,609,TUBORGVEJ 66 v.f. Rymarksvej,2016,2016-04-19,CYKLER + KNALLERTER I ALT,1931,2000.0,2400.0
5996,609,TUBORGVEJ 66 v.f. Rymarksvej,2017,2017-05-16,A+B: KØRETØJER I ALT,20213,23600.0,26500.0
5996,609,TUBORGVEJ 66 v.f. Rymarksvej,2017,2017-05-16,CYKLER + KNALLERTER I ALT,2647,2700.0,3200.0
6125,609,TUBORGVEJ 66 v.f. Rymarksvej,2018,2018-05-16,A+B: KØRETØJER I ALT,16284,19100.0,21300.0
6125,609,TUBORGVEJ 66 v.f. Rymarksvej,2018,2018-05-16,CYKLER + KNALLERTER I ALT,3890,4000.0,4700.0
6279,609,TUBORGVEJ 66 v.f. Rymarksvej,2019,2019-05-14,A+B: KØRETØJER I ALT,17350,20300.0,22700.0
6279,609,TUBORGVEJ 66 v.f. Rymarksvej,2019,2019-05-14,CYKLER + KNALLERTER I ALT,3211,3300.0,3900.0
6380,609,TUBORGVEJ 66 v.f. Rymarksvej,2020,2020-08-20,A+B: KØRETØJER I ALT,15740,18400.0,20600.0
6380,609,TUBORGVEJ 66 v.f. Rymarksvej,2020,2020-08-20,CYKLER + KNALLERTER I ALT,3559,3700.0,4300.0
6487,609,TUBORGVEJ 66 v.f. Rymarksvej,2021,2021-06-23,A+B: KØRETØJER I ALT,16045,18800.0,21000.0
6487,609,TUBORGVEJ 66 v.f. Rymarksvej,2021,2021-06-23,CYKLER + KNALLERTER I ALT,3115,3200.0,3800.0
6631,609,TUBORGVEJ 66 vest for Rymarksvej,2022,2022-05-18,A+B: KØRETØJER I ALT,15262,17900.0,20000.0
6631,609,TUBORGVEJ 66 vest for Rymarksvej,2022,2022-05-18,CYKLER + KNALLERTER I ALT,3230,3300.0,3900.0
6797,609,TUBORGVEJ 66 vest for Rymarksvej,2023,2023-05-24,A+B: KØRETØJER I ALT,15047,17600.0,19700.0
6797,609,TUBORGVEJ 66 vest for Rymarksvej,2023,2023-05-24,CYKLER + KNALLERTER I ALT,3354,3500.0,4100.0
4099,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Metro ,2013,2013-04-30,A+B: KØRETØJER I ALT,51859,60700.0,67900.0
4099,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Metro ,2013,2013-04-30,CYKLER + KNALLERTER I ALT,-12,-0.0,-0.0
5540,708,ØRESUNDSMOTORVEJEN på bro s.f. Ørestad M. ,2014,2014-06-18,A+B: KØRETØJER I ALT,58891,68900.0,77100.0
5540,708,ØRESUNDSMOTORVEJEN på bro s.f. Ørestad M. ,2014,2014-06-18,CYKLER + KNALLERTER I ALT,1,0.0,0.0
5686,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station ,2015,2015-05-21,A+B: KØRETØJER I ALT,57742,67600.0,75600.0
5686,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station ,2015,2015-05-21,CYKLER + KNALLERTER I ALT,0,0.0,0.0
5902,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2016,2016-05-11,A+B: KØRETØJER I ALT,57578,67400.0,75400.0
5902,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2016,2016-05-11,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6014,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2017,2017-05-18,A+B: KØRETØJER I ALT,61108,71500.0,80100.0
6014,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2017,2017-05-18,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6144,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2018,2018-05-30,A+B: KØRETØJER I ALT,60297,70500.0,79000.0
6144,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2018,2018-05-30,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6298,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2019,2019-05-23,A+B: KØRETØJER I ALT,61098,71500.0,80000.0
6298,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2019,2019-05-23,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6389,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2020,2020-06-24,A+B: KØRETØJER I ALT,44615,52200.0,58400.0
6389,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2020,2020-06-24,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6510,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2021,2021-06-10,A+B: KØRETØJER I ALT,47076,55100.0,61700.0
6510,708,ØRESUNDSMOTORVEJEN s.f. Ørestad Station,2021,2021-06-10,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6645,708,ØRESUNDSMOTORVEJEN syd for Ørestad Station,2022,2022-05-04,A+B: KØRETØJER I ALT,53084,62100.0,69500.0
6645,708,ØRESUNDSMOTORVEJEN syd for Ørestad Station,2022,2022-05-04,CYKLER + KNALLERTER I ALT,0,0.0,0.0
6823,708,ØRESUNDSMOTORVEJEN syd for Ørestad Station,2023,2023-06-01,A+B: KØRETØJER I ALT,53203,62200.0,69700.0
6823,708,ØRESUNDSMOTORVEJEN syd for Ørestad Station,2023,2023-06-01,CYKLER + KNALLERTER I ALT,0,0.0,0.0
