række,database_id,TS,VEJNAVN,ÅR,DATO,RETNING,KATEGORI,ANTAL 7-8,ANTAL 8-9,ANTAL 9-10,ANTAL 10-11,ANTAL 11-12,ANTAL 12-13,ANTAL 13-14,ANTAL 14-15,ANTAL 15-16,ANTAL 16-17,ANTAL 17-18,ANTAL 18-19,SUM ANTAL,ANTAL 7-8_PERCENT,ANTAL 8-9_PERCENT,ANTAL 9-10_PERCENT,ANTAL 10-11_PERCENT,ANTAL 11-12_PERCENT,ANTAL 12-13_PERCENT,ANTAL 13-14_PERCENT,ANTAL 14-15_PERCENT,ANTAL 15-16_PERCENT,ANTAL 16-17_PERCENT,ANTAL 17-18_PERCENT,ANTAL 18-19_PERCENT,SUM ANTAL_PERCENT
155052,6440,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2021,06/01/2021,Mod nordøst (byen),A: LET TRAFIK I ALT,706,758,497,397,433,512,484,494,566,613,563,450,6473,0.9400798934753661,0.9451371571072319,0.9539347408829175,0.9566265060240964,0.9537444933920705,0.973384030418251,0.9641434262948207,0.9686274509803922,0.9708404802744426,0.9776714513556619,0.980836236933798,0.9761388286334056,0.9623847754980672
155058,6440,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2021,06/01/2021,Mod nordøst (byen),B: TUNG TRAFIK I ALT,45,44,24,18,21,14,18,16,17,14,11,11,253,0.05992010652463382,0.05486284289276808,0.046065259117082535,0.043373493975903614,0.046255506607929514,0.026615969581749048,0.035856573705179286,0.03137254901960784,0.029159519725557463,0.022328548644338118,0.01916376306620209,0.02386117136659436,0.0376152245019328
155059,6440,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2021,06/01/2021,Mod nordøst (byen),A+B: KØRETØJER I ALT,751,802,521,415,454,526,502,510,583,627,574,461,6726,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
155583,6440,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2021,06/01/2021,Mod nordøst (byen),CYKLER + KNALLERTER I ALT,362,300,131,75,81,85,94,112,173,218,143,94,1868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145541,6069,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2018,06/12/2018,Mod nordøst (byen),A: LET TRAFIK I ALT,898,848,519,397,468,420,466,496,531,601,471,388,6503,0.9502645502645503,0.9464285714285714,0.9540441176470589,0.931924882629108,0.9473684210526315,0.9395973154362416,0.966804979253112,0.9668615984405458,0.9584837545126353,0.9709208400646203,0.9534412955465587,0.9627791563275434,0.9539386827050022
145547,6069,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2018,06/12/2018,Mod nordøst (byen),B: TUNG TRAFIK I ALT,47,48,25,29,26,27,16,17,23,18,23,15,314,0.04973544973544974,0.05357142857142857,0.04595588235294118,0.06807511737089202,0.05263157894736842,0.06040268456375839,0.03319502074688797,0.03313840155945419,0.04151624548736462,0.029079159935379646,0.0465587044534413,0.03722084367245657,0.0460613172949978
145548,6069,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2018,06/12/2018,Mod nordøst (byen),A+B: KØRETØJER I ALT,945,896,544,426,494,447,482,513,554,619,494,403,6817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145551,6069,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2018,06/12/2018,Mod nordøst (byen),CYKLER + KNALLERTER I ALT,421,329,95,75,65,62,108,130,139,203,156,98,1881,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152197,6341,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2020,06/25/2020,Mod nordøst (byen),A: LET TRAFIK I ALT,699,654,531,445,473,528,560,517,567,583,580,528,6665,0.9407806191117093,0.9631811487481591,0.9516129032258065,0.9488272921108742,0.971252566735113,0.9688073394495413,0.9688581314878892,0.9736346516007532,0.9692307692307692,0.9765494137353434,0.9813874788494078,0.9814126394052045,0.965802057672801
152203,6341,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2020,06/25/2020,Mod nordøst (byen),B: TUNG TRAFIK I ALT,44,25,27,24,14,17,18,14,18,14,11,10,236,0.059219380888290714,0.036818851251840944,0.04838709677419355,0.0511727078891258,0.028747433264887063,0.031192660550458717,0.031141868512110725,0.026365348399246705,0.03076923076923077,0.023450586264656615,0.018612521150592216,0.01858736059479554,0.03419794232719896
152204,6341,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2020,06/25/2020,Mod nordøst (byen),A+B: KØRETØJER I ALT,743,679,558,469,487,545,578,531,585,597,591,538,6901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152207,6341,16,GL. KØGE LANDEVEJ 220A s.f. Vigerslevvej,2020,06/25/2020,Mod nordøst (byen),CYKLER + KNALLERTER I ALT,337,436,116,115,114,96,140,153,207,218,189,154,2275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158087,6582,16,GL. KØGE LANDEVEJ 220A syd for Vigerslevvej,2022,05/04/2022,Mod sydvest (Åmarken St.),A: LET TRAFIK I ALT,379,339,291,317,376,436,465,616,802,705,538,429,5693,0.9404466501240695,0.9287671232876712,0.9208860759493671,0.924198250728863,0.9423558897243107,0.9540481400437637,0.9393939393939394,0.9520865533230294,0.969770253929867,0.9618008185538881,0.962432915921288,0.9618834080717489,0.9504173622704507
158093,6582,16,GL. KØGE LANDEVEJ 220A syd for Vigerslevvej,2022,05/04/2022,Mod sydvest (Åmarken St.),B: TUNG TRAFIK I ALT,24,26,25,26,23,21,30,31,25,28,21,17,297,0.05955334987593052,0.07123287671232877,0.07911392405063292,0.07580174927113703,0.05764411027568922,0.045951859956236324,0.06060606060606061,0.04791344667697063,0.030229746070133012,0.03819918144611187,0.03756708407871199,0.03811659192825112,0.049582637729549246
158094,6582,16,GL. KØGE LANDEVEJ 220A syd for Vigerslevvej,2022,05/04/2022,Mod sydvest (Åmarken St.),A+B: KØRETØJER I ALT,403,365,316,343,399,457,495,647,827,733,559,446,5990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158097,6582,16,GL. KØGE LANDEVEJ 220A syd for Vigerslevvej,2022,05/04/2022,Mod sydvest (Åmarken St.),CYKLER + KNALLERTER I ALT,216,143,69,55,62,99,100,159,306,345,222,111,1887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
