Dataejer,X-koordinat,Y-koordinat,Bestyrer,Adm.vejnr,Vejdel,Kilometer,Meter,Lokalitet,Vejnavn,Køretøjsart,År,StedId,Talte dage,ÅDT,HDT,JDT,HDT,Gennemsnitshastighed,Æ10 Høj,Æ10 Lav,Lastbil ÅDT,o. 1250 ÅDT,Lastbil %,15% hast.-fraktil,85% hast.-fraktil,% over hastighedsgr.,% o. hastgr + 10km/t,% o. hastgr + 20km/t,Hastighedsgrænse,Største time,Største time datotid,Morgen spids time,Morgen spids st. tid,Efterm. spids time,Efterm. spids st. t.
101,722573,6177638,101,1016844,000,0,8,Stefansgade 45,Stefansgade,MOTORKTJ,2022,1016844-02,"15,6",860,935,779,935,"20,2",29,14,61,11,"7,1","15,6","24,7",",1",0,0,50,134,17.05.2022 07:15,84,08:18,94,14:45
101,722685,6177842,101,1016844,000,0,209,Stefansgade 24,Stefansgade,MOTORKTJ,2022,1016844-01,"15,6",2358,2631,2134,2631,"27,9",87,42,157,37,"6,7","20,2","35,2",",3",",1",",1",50,401,12.05.2022 15:00,247,07:58,297,15:03
101,725628,6178328,101,1016988,0,0,140,0/140,Strandboulevarden,MOTORKTJ,2020,M1016988,",9",8930,10456,7332,10456,,261,150,315,38,"3,5",,,,,,,1.006,26.08.2020 07:30,,:,959,15:37
101,725626,6178338,101,1016988,0,0,150,0/150,Strandboulevarden,MOTORKTJ,2020,M1016988,",9",9717,11377,7978,11377,,273,155,325,41,"3,3",,,,,,,1.106,26.08.2020 07:30,,:,1049,15:37
0,725607,6178436,101,1016988,0,0,250,Nord for Classensgade,Strandboulevarden,MOTORKTJ,2014,42-STRB,",5",6796,7879,5711,7879,,129,75,201,33,3,,,,,,50,837,24.09.2014 08:00,,:,674,15:00
101,725606,6178442,101,1016988,000,0,256,"Strandboulevarden, husnr 13 eller 32",Strandboulevarden,MOTORKTJ,2016,MAN00042,",5",6929,7950,5835,7950,,128,79,192,18,"2,8",,,,,,,737,20.09.2016 08:00,,:,644,16:00
101,725574,6178530,101,1016988,0,0,350,Ml. Classensgade og Willemoesgade,Strandboulevarden,MOTORKTJ,2017,00000301,"8,9",6695,7723,5471,7723,"25,3",411,244,617,24,"9,2","20,1","29,8",0,0,0,50,869,21.09.2017 07:45,797,07:40,641,15:55
101,725075,6179531,101,1016988,0,1,545,Lige vest for Svendborggade,Strandboulevarden,MOTORKTJ,2019,69881545V,"8,8",10334,11539,8436,11539,"42,1",774,393,1008,390,"9,8",35,"49,5","12,7",1,",1",50,1.202,05.03.2019 07:45,1077,07:45,962,15:37
101,724139,6175880,101,1017064,0,0,520,Ud for nr. 63,Studiestræde,MOTORKTJ,2015,05217064,"7,8",2946,3294,2482,3294,"27,1",197,106,553,26,"18,8","16,1","37,9","39,2","10,1","1,5",30,213,23.07.2015 15:00,160,08:20,206,15:36
101,723500,6179373,101,1017068,0,0,0,Ud for nr 32,Autooprettet (Sted-id:1017068-01),MOTORKTJ,2011,10170681,"6,4",949,1076,802,1076,"32,6",6,3,19,1,2,"22,5","41,8","1,9",",1",0,50,127,17.08.2011 16:00,87,07:30,121,15:48
101,723455,6179497,101,1017068,000,0,132,ud for nr. 30,Studsgaardsgade,MOTORKTJ,2020,1017068-01,"3,1",366,420,299,420,"34,1",11,5,21,4,"5,7","25,4","43,2","3,2",",1",",1",50,79,08.10.2020 14:15,47,08:45,44,15:15
101,723427,6179578,101,1017068,000,0,217,ud for nr. 52,Studsgaardsgade,MOTORKTJ,2020,1017068-02,"3,2",917,1038,749,1038,"30,5",5,2,4,2,",5",19,"39,8","1,9",",3",",2",50,129,09.10.2020 15:45,59,08:00,129,15:45
101,725508,6179543,101,1017124,0,0,0,Ud for nr 22,Sundkrogsgade,MOTORKTJ,2017,01010075,"6,9",9203,11213,8331,11213,"43,9",1365,663,1808,464,"19,6","35,9","51,7","19,1","2,9",",8",50,1.485,16.05.2017 11:15,1095,08:03,997,14:30
101,722835,6177806,101,1017272,0,0,0,Ud for nr 31,Søllerødgade,MOTORKTJ,2014,10172720,2,999,1097,931,1097,"21,7",21,12,39,5,"3,9","14,6","28,9","10,4",",5",0,30,133,20.02.2014 15:00,88,08:00,122,15:30
0,725438,6176882,101,1017280,0,0,0,mellem Øster Søgade og Sølvtorvet,Sølvgade,MOTORKTJ,1998,10172801,"49,7",13346,15552,11417,15552,"34,5",242,88,293,,"2,2",,,,,,,,,,:,,:
0,725437,6176882,101,1017280,0,0,1,mellem Øster Søgade og Sølvtorvet,Sølvgade,MOTORKTJ,1998,Mastra01063,",3",14053,15038,12004,15038,,328,275,544,,"3,9",,,,,,,,,,:,,:
101,725099,6177029,101,1017280,0,0,332,Mellem Øster Voldgade og Kronprinsessegade,Sølvgade,MOTORKTJ,2013,00000742,320,12837,14684,10512,14684,,,,,,,,,,,,50,2.192,22.05.2013 16:00,1105,07:18,1143,15:16
0,724813,6177187,101,1017280,0,0,700,ø.f. Øster Voldgade,Sølvgade,MOTORKTJ,2014,83-SLV,",5",11297,12963,9494,12963,,211,128,321,45,"2,8",,,,,,,1.133,30.09.2014 16:00,,:,1133,16:00
0,724087,6177781,101,1017336,0,0,50,Vest for Nørre Allé,Tagensvej,MOTORKTJ,2012,614-TAG,",5",14292,16396,12035,16396,,415,249,612,102,"4,3",,,,,,50,1.390,20.09.2012 08:00,,:,1309,15:00
101,723903,6177951,101,1017336,0,0,300,Ml. Refsnæsgade og Arresøgade,Tagensvej,MOTORKTJ,2010,10173361,7,16757,18422,14152,18422,"50,3",1784,1166,1852,116,"11,1","33,6","62,6","61,3",19,"3,6",50,1.563,12.04.2010 08:00,1510,08:00,1381,15:00
101,723324,6178336,101,1017336,0,1,0,Ml. Rovsingsgade og Heimdalsgade,Tagensvej,MOTORKTJ,2010,10173362,"3,8",18658,20456,15773,20456,39,1807,1165,1910,114,"10,2","23,2","53,6","20,8","4,6","1,2",50,1.823,12.04.2010 08:00,1791,08:00,1729,15:30
0,723291,6178373,101,1017336,0,1,50,Nordvest for Jagtvej,Tagensvej,MOTORKTJ,2012,479-TAG,",5",16279,18676,13708,18676,,382,227,582,91,"3,6",,,,,,50,1.702,18.09.2012 08:00,,:,1618,15:00
0,723065,6178620,101,1017336,0,1,385,Tagensvej ml. Ægirsgade og Hermodsgade,Tagensvej,MOTORKTJ,2025,10173361,"121,6",12506,13828,10258,13828,"41,7",781,405,764,480,"6,1","33,4","49,2",,,,,1.797,13.04.2025 16:00,1151,07:50,1111,14:43
0,723064,6178621,101,1017336,0,1,386,mellem Ægirsgade og Hermodsgade,Tagensvej,MOTORKTJ,1998,Mastra01064,",3",13735,15920,11711,15920,,229,179,411,,3,,,,,,,,,,:,,:
0,722979,6178697,101,1017336,0,1,500,Nordvest for Rovsingsgade,Tagensvej,MOTORKTJ,2012,671-TAG,",5",18075,20737,15221,20737,,639,401,1028,73,"5,7",,,,,,50,1.912,19.09.2012 08:00,,:,1755,15:00
101,722608,6179029,101,1017336,0,2,0,Ml. Tuborgvej og Hovmestervej,Tagensvej,MOTORKTJ,2010,10173363,7,17403,19055,14698,19055,"48,7",2025,1309,1955,165,"11,2","34,8","59,5","51,3",13,"2,3",50,1.700,14.04.2010 08:00,1635,08:00,1560,15:48
0,722112,6179748,101,1017336,0,2,880,Sydøst for Tuborgvej,Tagensvej,MOTORKTJ,2014,46-TAG,",5",14459,16590,12102,16590,,359,221,566,58,"3,9",,,,,,50,1.566,07.05.2014 15:00,,:,1566,15:00
0,722027,6179896,101,1017336,0,3,50,Sydøst (mod Tuborgvej),Tagensvej,MOTORKTJ,2013,679-TAG,",5",5208,5791,4395,5791,,265,168,416,26,8,,,,,,50,568,28.05.2013 16:00,,:,568,16:00
101,723619,6179194,101,1017360,0,0,195,v. nr. 20,Teglværksgade,MOTORKTJ,2023,73600195,"8,8",745,867,611,867,"25,1",17,9,31,8,"4,1",20,"29,4",",1",0,0,50,115,13.01.2023 14:00,94,07:55,94,15:21
101,723562,6179363,101,1017360,0,0,374,v. nr. 35,Teglværksgade,MOTORKTJ,2023,73600374,"8,9",955,1103,783,1103,"27,5",33,17,50,16,"5,3","20,7","34,2",",2",0,0,50,133,13.01.2023 07:45,109,08:05,112,15:15
101,723155,6178293,101,1017400,0,0,0,ud for nr 81,Thorsgade,MOTORKTJ,2014,10174000,"1,9",799,876,744,876,"22,4",37,22,84,3,"10,5","11,7","32,8","22,4","2,8",",2",30,88,20.02.2014 16:00,61,08:00,86,16:00
101,723003,6178071,101,1017400,000,0,200,Thorsgade 57,Thorsgade,MOTORKTJ,2020,1017400-01,"17,4",1009,887,1877,887,"28,9",11,5,24,4,"2,4","20,8","36,7",",6",",1",",1",50,122,05.11.2020 15:00,71,07:33,95,15:28
101,723271,6178366,101,1017400,000,0,615,Ud for nr. 92,Thorsgade,MOTORKTJ,2019,10011910,8,548,624,449,624,"11,9",10,5,24,0,"4,3","8,2","14,7",0,0,0,50,73,10.01.2019 14:30,52,07:55,62,15:10
101,723274,6178542,101,1017484,0,0,0,Ud for nr 5A,Titangade,MOTORKTJ,2011,10174841,"7,3",1938,2214,1798,2214,"33,4",25,12,65,6,"3,4","23,7","41,7","1,3",0,0,50,261,25.08.2011 08:00,232,08:00,211,15:24
101,725830,6176401,101,1017540,000,0,120,Ud for nr. 19,Toldbodgade,MOTORKTJ,2023,26072315,"14,9",4936,5411,4712,5411,"23,2",256,142,269,54,"5,4","15,7","30,9",",1",0,0,50,700,14.09.2023 16:00,411,08:13,505,15:13
101,725917,6176613,101,1017540,000,0,349,Toldbodgade 43,Toldbodgade,MOTORKTJ,2025,1017540-01,"13,5",2456,2827,2223,2827,"31,5",51,22,83,21,"3,4","24,1","38,5","8,7",",5",",2",40,351,15.01.2025 14:45,283,08:00,286,14:55
101,725989,6176789,101,1017540,000,0,540,Ml. Amalienborg og nr. 49,Toldbodgade,MOTORKTJ,2023,26072316,"14,9",3102,3613,2679,3613,30,88,44,96,30,"3,1","21,3","37,9","7,4",",4",",1",40,453,18.09.2023 08:00,319,08:13,311,14:40
101,721559,6179382,101,1017548,0,0,500,Ml. Rentemestervej og Dortheavej,Tomsgårdsvej,MOTORKTJ,2010,10175481,"5,5",35818,39771,30251,39771,"29,1",543,367,590,152,"1,6","20,2","40,4","2,5","1,2",",9",60,3.765,09.04.2010 08:00,3460,08:00,3430,15:00
101,724892,6177620,101,1017680,000,0,0,Overfor Malmøgade,Upsalagade,MOTORKTJ,2022,1017860-01,"9,2",348,403,286,403,"23,9",8,4,13,3,"3,6","15,7","31,9",0,0,0,50,61,23.03.2022 07:30,53,07:30,39,15:41
101,724738,6179626,101,1017800,0,0,0,Vest for Drejøgade,Tåsingegade,MOTORKTJ,2012,1010003,10,1572,1775,1460,1775,"26,3",23,11,65,7,"4,1","20,4","32,4",",6",",1",0,40,183,19.03.2012 07:00,160,07:20,159,15:40
101,724320,6179586,101,1017800,000,0,425,Ud for nr. 38,Tåsingegade,MOTORKTJ,2024,08042406,7,1371,1505,1126,1505,24,12,5,15,2,"1,1","16,4","31,6","1,2",",2",",1",40,155,08.04.2024 16:30,146,07:33,150,15:57
0,723693,6178730,101,1017852,0,0,200,Vest for Nørre Allé,Universitetsparken,MOTORKTJ,2012,87-UNVP,",5",5591,6416,4699,6416,,148,89,233,29,"4,2",,,,,,50,728,02.10.2012 08:00,,:,554,15:00
0,720792,6179059,101,1017884,0,0,50,Syd (mod Hareskovvej),Utterslevvej,MOTORKTJ,2013,680-UTT,",5",7913,8798,6676,8798,,96,55,138,30,"1,7",,,,,,50,917,30.05.2013 08:00,,:,887,15:00
0,720255,6177397,101,1017984,0,0,50,Sydvest (mod Jernbane Allé),Vanløse Allé,MOTORKTJ,2013,665-VANA,",5",3214,3754,2690,3754,,81,50,127,13,4,,,,,,50,421,07.05.2013 16:00,,:,421,16:00
101,719635,6176962,101,1017984,0,0,810,"ca. ud for nr 80, ml. Eskjærvej og Clausholmvej",Vanløse Allé,MOTORKTJ,2019,79840810,"7,9",593,673,485,673,24,21,12,36,1,6,"15,6",32,21,"1,4",",1",30,105,01.11.2019 15:15,46,07:15,96,15:57
0,724638,6177387,101,1018020,0,0,50,Nordvest for Øster Farimagsgade,Webersgade,MOTORKTJ,2013,491-WEG,",5",7945,9212,6677,9212,,391,248,609,46,"7,7",,,,,,50,892,24.09.2013 16:00,,:,892,16:00
101,724299,6179334,101,1018160,0,0,0,Nord for Nygårdsvej,Vennemindevej,MOTORKTJ,2012,10100005,9,3765,4226,3188,4226,"38,4",84,43,260,11,"6,9","28,2","47,4","46,9","7,3",",3",40,413,19.03.2012 16:00,374,08:00,378,15:10
101,724266,6179476,101,1018160,0,0,137,Vennemindevej nr. 16,Vennemindevej,MOTORKTJ,2022,Vennem16,"13,6",1780,2074,1465,2074,"50,8",857,417,670,394,"37,6","28,2","81,2","42,2","29,9","20,1",50,270,30.08.2022 07:30,228,07:33,192,15:55
101,724254,6179540,101,1018160,000,0,211,S.f. Tåsingegade,Vennemindevej,MOTORKTJ,2024,08042412,7,3583,3963,2942,3963,37,81,40,94,28,"2,6","25,9","45,9",5,",5",",4",50,489,15.04.2024 07:30,462,07:36,380,15:24
101,724248,6179569,101,1018160,000,0,241,ud for nr. 21,Vennemindevej,MOTORKTJ,2024,Vennem14,"13,2",2949,3289,2426,3289,"40,3",80,38,127,36,"4,3",31,"48,6","9,3",",7",",1",50,332,15.03.2024 07:30,271,07:51,281,15:21
101,724202,6179796,101,1018160,000,0,472,Ml. Otto Mallings Gade og Nygårdsvej,Vennemindevej,MOTORKTJ,2024,08042403,7,3515,3814,2886,3814,38,96,58,108,11,"3,1","29,6",46,"5,2",",5",",4",50,384,15.04.2024 07:30,358,07:39,353,15:15
101,724176,6179921,101,1018160,0,0,600,Ml. Kildevældsgade og Landskronagade ud for nr 61,Vennemindevej,MOTORKTJ,2011,10108160,"6,9",3661,3939,3398,3939,"39,8",122,64,376,19,"10,3","31,8",48,"8,6",",5",",1",50,430,06.04.2011 16:00,328,07:24,395,16:00
101,723747,6179785,101,1018164,0,0,0,Øst for Livøgade,Venøgade,MOTORKTJ,2012,10100008,"9,9",352,381,326,381,"26,8",4,2,15,0,"4,3","20,4","33,1","1,9",",6",",3",40,52,23.03.2012 08:00,36,07:30,42,16:00
101,723477,6178842,101,1018180,0,0,0,Ud for nr 35,Vermundsgade,MOTORKTJ,2011,10181801,"7,4",367,411,340,411,"24,3",47,26,171,0,"46,5","19,8","28,4",",2",0,0,50,54,25.08.2011 09:00,46,08:12,32,15:00
101,723095,6179218,101,1018180,000,0,538,Ud for nr. 38,Vermundsgade,MOTORKTJ,2024,08042408,"1,7",2999,3403,2463,3403,"35,3",106,70,127,2,"4,2","26,1","43,8","3,4",",5",",4",50,346,09.04.2024 15:15,312,08:00,345,15:15
101,721356,6178343,101,1018224,000,0,0,Vestergårdsvej 18,Vestergårdsvej,MOTORKTJ,2021,1018224-01,"9,8",433,482,392,482,"24,8",4,2,9,2,2,"16,8","32,5","1,7",",2",",1",40,53,21.12.2021 15:45,30,07:46,45,14:37
101,723707,6179859,101,1018416,0,0,0,Øst for Livøgade,Vognmandsmarken,MOTORKTJ,2012,10100004,10,7098,7869,6012,7869,"29,3",252,118,411,140,"5,8","22,2","36,3","4,1",",1",0,40,696,20.03.2012 08:00,682,08:00,662,15:30
101,724127,6180041,101,1018416,000,0,458,Ml. Bryggervangen og Vennemindevej,Vognmandsmarken,MOTORKTJ,2024,08042401,7,4634,4942,3804,4942,23,58,28,52,21,"1,1","15,4","29,8",",6",",5",",4",50,467,11.04.2024 14:45,406,07:30,447,15:06
101,723343,6177063,101,1018476,0,0,50,Midt på strækningen,Vævergade,MOTORKTJ,2016,00518476,"7,9",288,304,241,304,"25,8",12,5,26,0,9,"20,1","30,4",",3",0,0,50,35,07.03.2016 18:00,24,07:48,25,15:30
101,723056,6178491,101,1018480,0,0,0,ud for nr 19,Vølundsgade,MOTORKTJ,2014,10184800,"1,9",596,654,555,654,"27,5",6,3,15,1,"2,4","15,4","38,7","41,2","11,6","1,6",30,74,20.02.2014 08:00,66,08:00,57,16:30
101,723113,6178555,101,1018480,000,0,206,Ud for nr. 32,Vølundsgade,MOTORKTJ,2019,10011907,8,370,412,303,412,"11,3",5,3,12,0,"3,2","7,7","14,2",",1",0,0,50,52,10.01.2019 14:15,28,08:27,43,15:40
101,723932,6179659,101,1018500,0,0,0,NV for Skt Kjelds Plads,Æbeløgade,MOTORKTJ,2012,10100012,"9,9",900,1070,762,1070,"28,9",23,12,73,2,"8,1",21,"37,2","7,5",",4",0,40,191,20.03.2012 16:00,104,07:50,151,15:40
101,722786,6178228,101,1018520,0,0,0,ud for nr 16,Ægirsgade,MOTORKTJ,2014,10185200,"1,9",1229,1349,1145,1349,"28,9",39,21,113,2,"9,2","19,1",38,45,"9,4","1,1",30,116,19.02.2014 16:00,106,08:00,112,16:00
101,723073,6178593,101,1018520,000,0,619,Ud for nr. 80,Ægirsgade,MOTORKTJ,2019,10011905,8,861,966,706,966,"14,2",9,4,23,0,"2,7","10,6","18,3",",1",0,0,30,108,17.01.2019 15:45,56,08:22,96,15:42
101,725672,6178526,101,1018572,0,0,920,Ml. Classensgade og Willemoesgade,Østbanegade,MOTORKTJ,2017,00000201,9,800,931,654,931,"26,4",100,55,198,4,"24,8","20,3",32,",7",",2",",1",50,99,21.09.2017 16:30,76,07:40,88,15:38
0,723899,6179070,101,1018576,0,1,100,Øst for Nørre Allé,Øster Allé,MOTORKTJ,2013,58-OSTA,",5",8692,10605,7320,10605,,182,109,267,45,"3,1",,,,,,50,1.016,23.05.2013 07:00,,:,852,15:00
0,724957,6178104,101,1018580,0,0,15,n.f Classensgade,Østerbrogade,MOTORKTJ,2014,59-OBG,",5",18055,20714,15204,20714,,590,355,860,141,"4,8",,,,,,,1.681,02.09.2014 08:00,,:,1646,16:00
101,724951,6178117,101,1018580,0,0,30,Ml. Classensgade og Willemoesgade,Østerbrogade,MOTORKTJ,2017,00000401,"8,9",16930,18617,13835,18617,"26,3",1983,1212,2457,158,"14,5","20,3","32,3",",1",0,0,50,1.635,26.09.2017 07:30,1510,07:34,1442,15:19
101,724943,6178135,101,1018580,000,0,49,"Østerbrogade, husnr",Østerbrogade,MOTORKTJ,2016,MAN00059,",5",17848,20476,15030,20476,,594,380,782,72,"4,4",,,,,,,1.769,20.09.2016 16:00,,:,1769,16:00
101,724822,6177680,101,1018588,000,0,0,Øster Farimagsgade 40,Øster Farimagsgade,MOTORKTJ,2021,1018588-01,"11,5",3328,3549,2720,3549,"41,1",169,97,244,84,"7,3","32,4","49,2","11,6","1,2",",2",50,412,09.12.2021 14:45,311,08:33,371,14:50
0,724380,6176919,101,1018588,0,0,50,Syd (mod Gothersgade),ØSTER FARIMAGSGADE,MOTORKTJ,2014,90-OEFAR,",5",12720,14600,10690,14600,,495,283,601,198,"4,7",,,,,,50,1.214,08.10.2014 15:00,,:,1214,15:00
0,724946,6177966,101,1018588,0,1,250,sv.f . Lille Triangel,ØSTER FARIMAGSGADE,MOTORKTJ,2014,234-OEFAR,",5",6629,7605,5582,7605,,344,205,458,101,"6,9",,,,,,,609,02.09.2014 08:00,,:,596,16:00
101,724772,6177876,101,1018608,000,0,0,Øster Søgade 88,Øster Søgade,MOTORKTJ,2023,1018608-01,10,4279,4743,3501,4743,"41,2",143,71,303,58,"7,1","35,3","47,7","5,8",",3",",1",50,458,27.04.2023 12:45,357,07:43,394,15:30
0,724166,6177016,101,1018608,0,0,55,Nordøst for Gothersgade,Øster Søgade,MOTORKTJ,2014,60-OSG,",5",21491,24655,18098,24655,,316,166,361,175,"1,7",,,,,,50,1.950,16.09.2014 16:00,,:,1950,16:00
101,724720,6177797,101,1018608,0,1,19,ved nr. 82,Øster Søgade,MOTORKTJ,2024,86081019,"7,8",5374,5903,4392,5903,43,86,41,167,38,"3,1",37,49,"9,7",",3",0,50,524,17.12.2024 06:30,496,06:48,467,14:25
101,725385,6177432,101,1018612,000,0,0,Øster Voldgade v/skolen,Øster Voldgade,MOTORKTJ,2022,1018612-01,"13,5",6283,7133,5688,7133,41,725,353,648,373,"10,3","33,7","48,4",,,,,756,03.11.2022 07:45,704,07:46,590,15:13
101,720190,6177102,101,1018624,000,0,12,Ud for nr. 1,Åbakkevej,MOTORKTJ,2021,20112104,"7,9",87,101,71,101,"16,7",0,0,0,0,",5","12,1","20,4",",4",0,0,30,18,25.11.2021 07:45,13,07:42,11,15:45
101,723653,6176442,101,1018636,0,0,0,,Åboulevard,MOTORKTJ,2001,00000611,219,45218,51422,38607,51422,,,,,,,,,,,,,4.601,03.09.2001 16:00,4240,08:01,4326,15:49
101,723530,6176573,101,1018636,0,0,180,nv. f. Tømrergade,Åboulevard,MOTORKTJ,2011,00000061,56,41144,45779,34609,45779,,,,,,,,,,,,60,3.767,26.01.2011 15:00,3394,07:06,3599,15:06
101,723519,6176590,101,1018636,0,0,200,før 2005,Åboulevard,MOTORKTJ,2003,99990061,302,44887,50348,39361,50348,,,,,,,,,,,,,4.486,18.12.2003 16:00,3861,07:59,4081,15:43
0,723517,6176592,101,1018636,0,0,202,Ud for husnr. 16,Åboulevard,MOTORKTJ,2014,61-AAB,",5",39201,46554,32878,46554,,855,486,1055,345,"2,7",,,,,,50,3.934,13.05.2014 15:00,,:,3934,15:00
101,720127,6177014,101,1018640,000,0,12,Ud for nr. 1,Ådalsvej,MOTORKTJ,2021,20112105,"7,9",38,47,31,47,"11,9",0,0,0,0,"1,1","8,3","14,7",0,0,0,30,9,26.11.2021 17:00,6,07:42,7,16:30
0,722844,6176853,101,1018648,0,0,10,Vest for Jagtvej,Ågade,MOTORKTJ,2012,481-AAGA,",5",43381,49769,36532,49769,,665,373,894,263,"2,1",,,,,,50,4.480,04.09.2012 15:00,,:,4480,15:00
0,722356,6177294,101,1018648,000,0,680,0/680 s.f. Borups Plads,Ågade,MOTORKTJ,2011,M13-BP,",2",47790,53613,40395,53613,,724,439,1316,99,"2,8",,,,,,,,,,:,,:
101,720296,6177304,101,1018688,000,0,278,Ud for nr. 21,Åløkkevej,MOTORKTJ,2021,20112102,"7,9",83,97,68,97,"16,8",0,0,1,0,"1,2","11,6","21,9",",7",0,0,30,16,24.11.2021 07:30,12,07:54,12,15:48
101,725281,6179267,101,1018696,0,0,542,0/542,1018696-0,MOTORKTJ,2020,M1016988,",9",2335,2734,1917,2734,,12,6,27,1,"1,2",,,,,,,258,26.08.2020 07:30,,:,226,16:00
101,725310,6179274,101,1018696,0,0,572,0/572,1018696-0,MOTORKTJ,2020,M1016988,",9",1672,1958,1373,1958,,182,115,213,7,"12,7",,,,,,,196,26.08.2020 08:00,,:,192,15:37
0,722372,6177331,101,1019938,0,0,10,NØ for kryds v. Ågade,Kronprinsesse Sofies Vej/Borups Plads,MOTORKTJ,2011,M13-BP,",2",7078,7980,5974,7980,,122,77,225,4,"3,2",,,,,,,855,13.04.2011 15:15,,:,,:
0,722176,6176280,101,1470220,0,0,350,Syd (mod Godthåbsvej),Falkoner Allé,MOTORKTJ,2013,913-FALC,",5",13306,16234,11205,16234,,310,183,450,87,"3,4",,,,,,50,1.263,22.05.2013 15:00,,:,1263,15:00
0,721170,6176229,101,1470238,0,0,250,Vest (mod Grøndals Parkvej),Finsensvej,MOTORKTJ,2013,909-FSV,",5",9048,11039,7620,11039,,205,127,330,28,"3,7",,,,,,50,1.018,22.05.2013 16:00,,:,1018,16:00
0,721943,6177985,101,1470370,0,0,300,Øst for Nattergalevej,Hillerødgade,MOTORKTJ,2012,132-HILG2,",5",8010,9189,6745,9189,,134,71,160,73,2,,,,,,50,840,13.09.2012 16:00,,:,840,16:00
0,721363,6176013,101,1470619,0,0,20,N.F. ROSKILDEVEJ,Peter Bangs Vej,MOTORKTJ,2013,171-PBV,",5",19079,21655,16002,21655,,229,132,353,71,"1,9",,,,,,,2.218,14.05.2013 15:00,,:,2218,15:00
0,721334,6176008,101,1470619,0,0,50,v.f. Ålstrupvej,Peter Bangs Vej,MOTORKTJ,2013,501-PBV,",5",10472,11886,8783,11886,,103,56,150,43,"1,4",,,,,,50,1.124,14.05.2013 15:00,,:,1124,15:00
101,722111,6179928,101,9996121,0,0,0,Syd for Tuborgvej,Nielsine Nielsens Vej,MOTORKTJ,2020,07062011,14,3066,3790,2506,3790,"21,4",46,20,37,28,"1,2","16,1","27,1",0,0,0,50,451,11.06.2020 15:00,300,07:12,403,14:46
101,722603,6180031,101,9996123,0,0,0,SV for Bispebjerg Bakke,Gl. Nielsine Nielsens Vej,MOTORKTJ,2020,07062013,14,147,187,120,187,"14,2",2,1,4,0,"2,6","10,7","18,3",0,0,0,50,30,16.06.2020 14:15,26,07:25,20,14:36
101,722600,6179764,101,9996125,000,0,0,Nord for Bispebjerg Bakke,Ebba Lunds Vej,MOTORKTJ,2020,07062014,14,1094,1348,894,1348,"23,5",17,7,24,3,"2,2","17,3","29,2","10,9",",3",0,30,140,11.06.2020 08:15,120,08:13,122,14:30
147,721499,6176295,147,281,0,0,200,På asfalt ud for sidste bygning før P-plads,P. Andersensvej,MOTORKTJ,2008,14700281,7,739,864,631,864,"21,7",7,5,14,0,"1,9","11,2","29,5","12,8","1,7",",3",30,139,26.05.2008 09:00,89,08:36,69,15:48
147,723267,6176760,147,1012304,000,0,566,0/566,1012304-000,MOTORKTJ,2024,10186360,",5",2707,3199,2220,3199,,277,177,360,8,"13,3",,,,,,,249,03.01.2024 13:15,247,07:15,246,14:00
147,723277,6176740,147,1018636,000,0,507,0/507,1018636-000,MOTORKTJ,2024,10186360,",5",35692,42182,29268,42182,,835,426,1278,168,"3,6",,,,,,,3.530,03.01.2024 16:00,3372,07:15,3530,16:00
147,723251,6176741,147,1018636,000,0,533,0/533,1018636-000,MOTORKTJ,2024,10186360,",5",41419,48950,33964,48950,,1002,529,1506,179,"3,6",,,,,,,4.061,03.01.2024 16:00,3818,07:15,4061,16:00
147,722040,6176748,147,1470012,1,0,113,Ud for nr. 14,Aksel Møllers Have,MOTORKTJ,2025,14700120,"9,8",813,892,739,892,"25,1",4,2,7,1,",9","16,8","33,2",",2",0,0,50,125,03.03.2025 15:45,61,07:25,108,15:18
147,722185,6177377,147,1470031,0,0,50,Syd for Nitivej,Ane Katrines Vej,MOTORKTJ,2010,14700311,7,1716,1934,1446,1934,"34,3",103,63,132,8,"7,7","19,4",46,"5,2","1,5",1,50,277,11.06.2010 15:00,214,08:00,238,15:48
147,722128,6177565,147,1470031,0,0,250,Ud for nr 24,Ane Katrines Vej,MOTORKTJ,2023,14700310,"7,2",1152,1337,948,1337,"32,9",4,1,5,1,",4","23,9","41,1","17,5","1,7",",1",40,154,20.03.2023 07:45,140,07:39,137,15:45
147,721777,6176557,147,1470061,0,0,50,Ml. Nyelandsvej og Falstervej,Bentzonsvej,MOTORKTJ,2019,14700619,7,485,549,396,549,"25,5",16,8,37,1,"7,6","16,4","34,5",",4",0,0,50,65,22.10.2019 07:30,61,07:39,52,15:51
147,721863,6176786,147,1470061,0,0,294,Ud for nr. 42,Bentzonsvej,MOTORKTJ,2019,14700618,7,395,430,323,430,"25,6",15,7,38,0,"9,6","16,1","35,5",",5",",1",",1",50,49,23.10.2019 15:45,37,07:24,42,15:45
147,720764,6176544,147,1470067,0,0,50,Ml. N.Dalhoffsvej og Dalgas Bou.,Bernhard Bangs Allé,MOTORKTJ,2024,14700679,8,4962,5859,4055,5859,36,54,26,53,19,"1,1","27,3","43,9","2,7",",3",",1",50,626,26.09.2024 15:00,583,07:37,584,15:27
